docker_images,rewards,exp_names,num_steps,patch_sizes,exit_reasons,p2p_rates,avg_yes_prob,gt_correct,regression_pass_count
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11095,1.0,r2egym-qwen3-rl-100-steps-attempt-2,86,3708,token_limit,19,0.7981867729389246,True,19
slimshetty/swebench-verified:sweb.eval.x86_64.pylint-dev__pylint-4661,0.0,r2egym-qwen3-rl-100-steps-attempt-2,100,710,abs_step_limit,0,0.0758581727088564,False,50
slimshetty/swebench-verified:sweb.eval.x86_64.psf__requests-1766,1.0,r2egym-qwen3-rl-100-steps-attempt-2,76,3124,token_limit,79,0.6791786861878392,True,88
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14915,0.0,r2egym-qwen3-rl-100-steps-attempt-2,82,0,token_limit,23,9.610246035682708e-05,False,23
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16801,1.0,r2egym-qwen3-rl-100-steps-attempt-2,94,3321,token_limit,17,0.8519528076067262,True,17
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-14629,0.0,r2egym-qwen3-rl-100-steps-attempt-2,100,1927,abs_step_limit,26,0.6513548714339144,False,24
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16139,1.0,r2egym-qwen3-rl-100-steps-attempt-2,92,3354,token_limit,86,0.8670357529306639,True,86
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15572,1.0,r2egym-qwen3-rl-100-steps-attempt-2,99,5644,token_limit,10,0.7981867801399695,True,10
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-24627,0.0,r2egym-qwen3-rl-100-steps-attempt-2,100,976,abs_step_limit,776,0.9046505254608136,False,776
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14122,1.0,r2egym-qwen3-rl-100-steps-attempt-2,69,3300,token_limit,26,0.4073334000459302,True,26
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-20859,1.0,r2egym-qwen3-rl-100-steps-attempt-2,100,2016,abs_step_limit,88,0.7981867729389246,True,0
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14608,0.0,r2egym-qwen3-rl-100-steps-attempt-2,53,3083,token_limit,378,0.0059110682077441,False,379
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-22080,0.0,r2egym-qwen3-rl-100-steps-attempt-2,44,1117,token_limit,90,0.8519528057272543,False,92
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-22719,0.0,r2egym-qwen3-rl-100-steps-attempt-2,42,1870,agent_max_step_limit,29,0.5312093733737563,False,29
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-11310,1.0,r2egym-qwen3-rl-100-steps-attempt-2,20,2064,agent,50,0.8519528000888386,True,51
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13925,0.0,r2egym-qwen3-rl-100-steps-attempt-2,59,2727,agent_max_step_limit,24,0.5621765008857981,False,22
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16569,1.0,r2egym-qwen3-rl-100-steps-attempt-2,22,3867,agent,111,0.8670357512127873,True,113
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11820,0.0,r2egym-qwen3-rl-100-steps-attempt-2,99,0,token_limit,61,1.8925141461620395e-05,False,61
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11964,0.0,r2egym-qwen3-rl-100-steps-attempt-2,60,0,token_limit,15,7.484622704503191e-05,False,16
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-8621,0.0,r2egym-qwen3-rl-100-steps-attempt-2,100,3250,abs_step_limit,31,0.0006263341391998,False,31
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11728,0.0,r2egym-qwen3-rl-100-steps-attempt-2,24,3320,agent,42,0.731058584489497,False,45
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-9367,1.0,r2egym-qwen3-rl-100-steps-attempt-2,100,580,abs_step_limit,25,0.8670357683915537,True,25
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-8638,0.0,r2egym-qwen3-rl-100-steps-attempt-2,61,3092,agent_max_step_limit,34,0.2942149659744614,False,34
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11400,0.0,r2egym-qwen3-rl-100-steps-attempt-2,87,5185,token_limit,58,0.7772998663336158,False,58
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15629,0.0,r2egym-qwen3-rl-100-steps-attempt-2,100,816,abs_step_limit,115,0.6513548646660542,False,115
slimshetty/swebench-verified:sweb.eval.x86_64.pytest-dev__pytest-5840,0.0,r2egym-qwen3-rl-100-steps-attempt-2,48,0,token_limit,51,0.0002305067103764,False,52
slimshetty/swebench-verified:sweb.eval.x86_64.pylint-dev__pylint-6386,0.0,r2egym-qwen3-rl-100-steps-attempt-2,100,1473,abs_step_limit,7,0.1192029173285386,False,7
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-9230,0.0,r2egym-qwen3-rl-100-steps-attempt-2,70,2503,token_limit,44,0.3486451285660856,False,45
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16493,1.0,r2egym-qwen3-rl-100-steps-attempt-2,56,7151,agent_max_step_limit,91,0.7549149868676283,True,91
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-14531,0.0,r2egym-qwen3-rl-100-steps-attempt-2,36,0,token_limit,84,2.144494584900696e-05,False,86
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14311,0.0,r2egym-qwen3-rl-100-steps-attempt-2,100,2879,abs_step_limit,56,0.4687906266262437,False,56
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16485,1.0,r2egym-qwen3-rl-100-steps-attempt-2,16,2472,agent,9,0.7981867801399695,True,10
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-12209,1.0,r2egym-qwen3-rl-100-steps-attempt-2,43,4427,agent_max_step_limit,0,0.8354835411997897,True,1
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-10466,1.0,r2egym-qwen3-rl-100-steps-attempt-2,100,2072,abs_step_limit,6,0.6791787121629466,True,6
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15554,0.0,r2egym-qwen3-rl-100-steps-attempt-2,50,0,token_limit,41,0.0001398220233166,False,41
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16661,0.0,r2egym-qwen3-rl-100-steps-attempt-2,67,2226,token_limit,36,0.8807970873650403,False,36
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-13480,1.0,r2egym-qwen3-rl-100-steps-attempt-2,42,594,agent_max_step_limit,43,0.9149009480320036,True,44
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15161,0.0,r2egym-qwen3-rl-100-steps-attempt-2,69,0,token_limit,208,2.144495607492721e-05,False,210
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-21847,1.0,r2egym-qwen3-rl-100-steps-attempt-2,45,3249,agent_max_step_limit,9,0.8933094017937621,True,10
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14534,0.0,r2egym-qwen3-rl-100-steps-attempt-2,17,1451,agent,118,0.8354835371034368,False,118
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15930,0.0,r2egym-qwen3-rl-100-steps-attempt-2,44,0,token_limit,88,0.0001233946179251,False,88
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-13615,0.0,r2egym-qwen3-rl-100-steps-attempt-2,78,2479,token_limit,62,0.0124316480175677,False,62
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14725,0.0,r2egym-qwen3-rl-100-steps-attempt-2,41,2878,max_step_limit,64,0.5312093733737562,False,64
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-25232,1.0,r2egym-qwen3-rl-100-steps-attempt-2,100,3149,abs_step_limit,214,0.2227001336663842,True,214
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-17139,0.0,r2egym-qwen3-rl-100-steps-attempt-2,23,1317,agent,67,0.7981867777396212,False,68
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-17087,0.0,r2egym-qwen3-rl-100-steps-attempt-2,59,1945,token_limit,53,0.0066928501813066,False,53
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-12050,1.0,r2egym-qwen3-rl-100-steps-attempt-2,100,1595,abs_step_limit,10,0.8175744739711884,True,10
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-9258,0.0,r2egym-qwen3-rl-100-steps-attempt-2,100,2791,abs_step_limit,45,0.8354835411997897,False,45
slimshetty/swebench-verified:sweb.eval.x86_64.astropy__astropy-7606,0.0,r2egym-qwen3-rl-100-steps-attempt-2,14,1648,agent,0,0.8670357477770336,False,0
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-12585,1.0,r2egym-qwen3-rl-100-steps-attempt-2,35,3006,agent,22,0.8519528076067262,True,22
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14315,0.0,r2egym-qwen3-rl-100-steps-attempt-2,48,4880,agent_max_step_limit,0,0.7981867753392728,False,10
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11555,0.0,r2egym-qwen3-rl-100-steps-attempt-2,42,2516,agent_max_step_limit,26,0.651354857898194,False,26
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13406,1.0,r2egym-qwen3-rl-100-steps-attempt-2,45,2648,agent_max_step_limit,32,0.8354835452961425,True,33
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-20826,0.0,r2egym-qwen3-rl-100-steps-attempt-2,45,1527,agent_max_step_limit,673,0.3775406687981454,False,673
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-10914,1.0,r2egym-qwen3-rl-100-steps-attempt-2,100,2801,abs_step_limit,98,0.8519528057272544,True,98
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-10323,0.0,r2egym-qwen3-rl-100-steps-attempt-2,43,4093,token_limit,38,0.5,False,38
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15851,1.0,r2egym-qwen3-rl-100-steps-attempt-2,45,3090,agent_max_step_limit,8,0.7549149923816048,True,0
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-22714,1.0,r2egym-qwen3-rl-100-steps-attempt-2,45,2614,agent_max_step_limit,11,0.7981867849406659,True,11
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-23299,0.0,r2egym-qwen3-rl-100-steps-attempt-2,51,0,token_limit,192,0.0001088968958739,False,192
slimshetty/swebench-verified:sweb.eval.x86_64.pydata__xarray-4966,1.0,r2egym-qwen3-rl-100-steps-attempt-2,19,1021,agent,21,0.817574478416099,True,17
slimshetty/swebench-verified:sweb.eval.x86_64.astropy__astropy-14096,0.0,r2egym-qwen3-rl-100-steps-attempt-2,100,1834,abs_step_limit,212,0.0259573543721375,False,212
slimshetty/swebench-verified:sweb.eval.x86_64.astropy__astropy-14508,1.0,r2egym-qwen3-rl-100-steps-attempt-2,82,1743,token_limit,174,0.1192029095059074,True,174
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-12754,0.0,r2egym-qwen3-rl-100-steps-attempt-2,100,2507,abs_step_limit,110,0.320821300824607,False,110
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11163,1.0,r2egym-qwen3-rl-100-steps-attempt-2,65,570,token_limit,141,0.8175744739711883,True,142
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-26323,1.0,r2egym-qwen3-rl-100-steps-attempt-2,28,3605,agent,188,0.8807970826714613,True,188
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-9658,0.0,r2egym-qwen3-rl-100-steps-attempt-2,55,576,token_limit,24,0.2450850186463482,False,23
slimshetty/swebench-verified:sweb.eval.x86_64.pytest-dev__pytest-5787,0.0,r2egym-qwen3-rl-100-steps-attempt-2,66,0,token_limit,123,5.829128627537368e-05,False,123
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15741,1.0,r2egym-qwen3-rl-100-steps-attempt-2,27,874,agent,104,0.798186787341014,True,104
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-10999,0.0,r2egym-qwen3-rl-100-steps-attempt-2,54,4014,token_limit,10,0.8807970701552505,False,12
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-16792,0.0,r2egym-qwen3-rl-100-steps-attempt-2,71,2532,token_limit,54,0.0059110683418221,False,54
slimshetty/swebench-verified:sweb.eval.x86_64.pytest-dev__pytest-5631,1.0,r2egym-qwen3-rl-100-steps-attempt-2,100,1136,abs_step_limit,15,0.8354835371034369,True,15
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-13328,1.0,r2egym-qwen3-rl-100-steps-attempt-2,10,637,agent,9,0.7981867777396212,True,9
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-20488,0.0,r2egym-qwen3-rl-100-steps-attempt-2,100,1371,abs_step_limit,110,0.0046095719934895,False,110
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16082,0.0,r2egym-qwen3-rl-100-steps-attempt-2,41,2102,max_step_limit,170,0.2689414272294874,False,172
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-8120,1.0,r2egym-qwen3-rl-100-steps-attempt-2,49,1490,agent_max_step_limit,44,0.867035763237924,True,44
slimshetty/swebench-verified:sweb.eval.x86_64.pytest-dev__pytest-5809,1.0,r2egym-qwen3-rl-100-steps-attempt-2,100,418,abs_step_limit,3,0.7549149813536518,True,3
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-8269,1.0,r2egym-qwen3-rl-100-steps-attempt-2,82,2203,token_limit,5,0.8519528076067262,True,5
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-18189,1.0,r2egym-qwen3-rl-100-steps-attempt-2,26,1389,agent,41,0.8670357563664174,True,42
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-17318,0.0,r2egym-qwen3-rl-100-steps-attempt-2,100,1807,abs_step_limit,10,0.8519528038477825,False,10
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13807,0.0,r2egym-qwen3-rl-100-steps-attempt-2,12,807,agent,38,0.8807970779778824,False,40
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-24661,1.0,r2egym-qwen3-rl-100-steps-attempt-2,53,3703,agent_max_step_limit,27,0.5621765008857982,True,27
slimshetty/swebench-verified:sweb.eval.x86_64.astropy__astropy-14309,1.0,r2egym-qwen3-rl-100-steps-attempt-2,53,2860,agent_max_step_limit,141,0.8354835350552604,True,141
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-11445,1.0,r2egym-qwen3-rl-100-steps-attempt-2,88,4621,token_limit,8,0.6791786926816161,True,0
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16032,1.0,r2egym-qwen3-rl-100-steps-attempt-2,100,3325,abs_step_limit,77,0.7310585669110203,True,77
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13012,0.0,r2egym-qwen3-rl-100-steps-attempt-2,83,3139,token_limit,137,0.4073334000459302,False,137
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14376,1.0,r2egym-qwen3-rl-100-steps-attempt-2,100,1514,abs_step_limit,6,0.679178699175393,True,9
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13028,0.0,r2egym-qwen3-rl-100-steps-attempt-2,72,0,token_limit,276,9.610240318988942e-05,False,277
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13033,0.0,r2egym-qwen3-rl-100-steps-attempt-2,67,3779,agent_max_step_limit,24,0.6513548714339145,False,24
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-18211,0.0,r2egym-qwen3-rl-100-steps-attempt-2,70,855,token_limit,53,0.0420877270144781,False,53
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14787,0.0,r2egym-qwen3-rl-100-steps-attempt-2,100,1300,abs_step_limit,15,0.4378234991142019,False,15
slimshetty/swebench-verified:sweb.eval.x86_64.pydata__xarray-6461,1.0,r2egym-qwen3-rl-100-steps-attempt-2,32,1062,token_limit,247,0.8933094081846422,True,248
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-7590,0.0,r2egym-qwen3-rl-100-steps-attempt-2,49,1632,token_limit,0,0.679178699175393,False,0
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13023,0.0,r2egym-qwen3-rl-100-steps-attempt-2,28,2266,agent,9,0.8175744828610095,False,10
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14580,1.0,r2egym-qwen3-rl-100-steps-attempt-2,100,4898,abs_step_limit,49,0.8354835391516133,True,49
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-7748,0.0,r2egym-qwen3-rl-100-steps-attempt-2,89,6161,token_limit,11,0.1066905939456511,False,12
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-15280,0.0,r2egym-qwen3-rl-100-steps-attempt-2,49,3174,token_limit,82,0.2942149659744614,False,82
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11119,1.0,r2egym-qwen3-rl-100-steps-attempt-2,100,485,abs_step_limit,7,0.9046505267461572,True,7
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-14248,0.0,r2egym-qwen3-rl-100-steps-attempt-2,66,3946,token_limit,433,0.0420877252121969,False,434
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-20590,0.0,r2egym-qwen3-rl-100-steps-attempt-2,59,615,token_limit,21,0.0179862116399586,False,21
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-25287,1.0,r2egym-qwen3-rl-100-steps-attempt-2,100,2377,abs_step_limit,786,0.0330859818448334,True,786
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-10435,0.0,r2egym-qwen3-rl-100-steps-attempt-2,100,3753,abs_step_limit,74,0.320821300824607,False,74
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11532,0.0,r2egym-qwen3-rl-100-steps-attempt-2,44,2137,agent_max_step_limit,130,0.8519528038477824,False,148
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-12489,0.0,r2egym-qwen3-rl-100-steps-attempt-2,30,2385,agent,8,0.6224593312018545,False,8
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-23824,1.0,r2egym-qwen3-rl-100-steps-attempt-2,20,594,agent,2,0.904650541527608,True,3
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-14434,1.0,r2egym-qwen3-rl-100-steps-attempt-2,43,2115,agent_max_step_limit,133,0.7772998508568416,True,133
slimshetty/swebench-verified:sweb.eval.x86_64.astropy__astropy-14539,1.0,r2egym-qwen3-rl-100-steps-attempt-2,18,532,agent,46,0.8807970904940926,True,48
slimshetty/swebench-verified:sweb.eval.x86_64.pytest-dev__pytest-10081,0.0,r2egym-qwen3-rl-100-steps-attempt-2,65,2718,token_limit,0,0.0019267345043803,False,0
slimshetty/swebench-verified:sweb.eval.x86_64.pydata__xarray-4687,0.0,r2egym-qwen3-rl-100-steps-attempt-2,41,1412,max_step_limit,1717,0.4073334000459302,False,1717
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-11066,1.0,r2egym-qwen3-rl-100-steps-attempt-2,38,3077,agent,3,0.8670357683915538,True,3
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-17029,1.0,r2egym-qwen3-rl-100-steps-attempt-2,100,2293,token_limit,43,0.817574471748733,True,43
slimshetty/swebench-verified:sweb.eval.x86_64.pytest-dev__pytest-7324,0.0,r2egym-qwen3-rl-100-steps-attempt-2,88,0,token_limit,58,1.1478765384764794e-05,False,58
slimshetty/swebench-verified:sweb.eval.x86_64.pytest-dev__pytest-6197,0.0,r2egym-qwen3-rl-100-steps-attempt-2,64,1600,token_limit,2,0.119202928280223,False,144
slimshetty/swebench-verified:sweb.eval.x86_64.pytest-dev__pytest-7982,0.0,r2egym-qwen3-rl-100-steps-attempt-2,42,0,agent_max_step_limit,78,0.0066928496612219,False,78
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-13852,0.0,r2egym-qwen3-rl-100-steps-attempt-2,49,2530,agent_max_step_limit,4,0.7310585844894971,False,4
slimshetty/swebench-verified:sweb.eval.x86_64.matplotlib__matplotlib-23476,0.0,r2egym-qwen3-rl-100-steps-attempt-2,41,1999,max_step_limit,104,0.8354835309589073,False,104
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-13569,1.0,r2egym-qwen3-rl-100-steps-attempt-2,100,3719,abs_step_limit,66,0.5926665999540698,True,67
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-25747,0.0,r2egym-qwen3-rl-100-steps-attempt-2,40,2411,agent,14,0.8354835330070838,False,15
slimshetty/swebench-verified:sweb.eval.x86_64.pydata__xarray-4356,0.0,r2egym-qwen3-rl-100-steps-attempt-2,100,2435,abs_step_limit,0,0.0010322308721752,False,0
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-15599,0.0,r2egym-qwen3-rl-100-steps-attempt-2,28,0,token_limit,80,0.0005527785128252,False,81
slimshetty/swebench-verified:sweb.eval.x86_64.sphinx-doc__sphinx-9320,1.0,r2egym-qwen3-rl-100-steps-attempt-2,28,1894,agent,9,0.7549149868676283,True,9
slimshetty/swebench-verified:sweb.eval.x86_64.scikit-learn__scikit-learn-13142,1.0,r2egym-qwen3-rl-100-steps-attempt-2,24,3575,agent,54,0.8807970889295663,True,54
slimshetty/swebench-verified:sweb.eval.x86_64.sympy__sympy-21596,0.0,r2egym-qwen3-rl-100-steps-attempt-2,13,1408,agent,46,0.8175744673038222,False,46
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16145,1.0,r2egym-qwen3-rl-100-steps-attempt-2,55,1701,token_limit,174,0.7772998560157665,True,174
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16100,1.0,r2egym-qwen3-rl-100-steps-attempt-2,91,5295,token_limit,59,0.8519528019683105,True,59
slimshetty/swebench-verified:sweb.eval.x86_64.django__django-16454,0.0,r2egym-qwen3-rl-100-steps-attempt-2,100,0,abs_step_limit,45,1.4738981967202704e-05,False,44
slimshetty/swebench-verified:sweb.eval.x86_64.astropy__astropy-8872,0.0,r2egym-qwen3-rl-100-steps-attempt-2,26,2380,agent,0,0.4378234991142019,False,0
